fips,month,avg_temp,min_temp,max_temp
08089,2020-05-01,75.4,58.8,92
08091,2020-05-01,60,44.3,75.7
08093,2020-05-01,54.8,39.6,70
08095,2020-05-01,73.7,56,91.4
08097,2020-05-01,54,40.2,67.8
08099,2020-05-01,77.2,59.6,95
08101,2020-05-01,73,56.8,89.3
08103,2020-05-01,61.6,47.2,76.1
08105,2020-05-01,57.5,41,74
08107,2020-05-01,56.6,42.1,71
08109,2020-05-01,56.5,41.4,71.7
08111,2020-05-01,50.5,38.6,62.5
08113,2020-05-01,62.6,47,78.2
08115,2020-05-01,73.2,56.3,90.1
08117,2020-05-01,51.5,37.5,65.5
08119,2020-05-01,57.5,41.8,73.2
08121,2020-05-01,72.6,54.7,90.5
08123,2020-05-01,69.7,52.2,87.3
08125,2020-05-01,74.5,57.3,91.7
09001,2020-05-01,70.2,59.2,81.2
09003,2020-05-01,69.6,56.9,82.2
09005,2020-05-01,67.2,54.7,79.6
09007,2020-05-01,69.1,57.9,80.3
09009,2020-05-01,69.8,58.5,80.9
09011,2020-05-01,68.1,57.7,78.4
09013,2020-05-01,68,56,79.9
09015,2020-05-01,67.7,56.2,79.2
10001,2020-05-01,73.8,63.2,84.3
10003,2020-05-01,72.7,62.5,82.9
10005,2020-05-01,74.3,64,84.6
12001,2020-05-01,80.7,70.9,90.5
12003,2020-05-01,78.6,68.3,88.8
12005,2020-05-01,80.5,71.5,89.6
12007,2020-05-01,79.3,69.4,89.2
12009,2020-05-01,80.4,73.3,87.5
12011,2020-05-01,82.9,74.7,91.2
12013,2020-05-01,79.8,69.8,89.7
12015,2020-05-01,82.6,73.1,92.1
12017,2020-05-01,81.7,72.3,91
12019,2020-05-01,79.8,70.9,88.8
12021,2020-05-01,82.1,72.2,92
12023,2020-05-01,78.8,68.3,89.2
12027,2020-05-01,81.7,71.7,91.7
12029,2020-05-01,80.7,71.4,89.9
12031,2020-05-01,79.2,70.4,87.9
12033,2020-05-01,79.6,70.8,88.3
12035,2020-05-01,80.8,72.2,89.4
12037,2020-05-01,79.8,71.1,88.5
12039,2020-05-01,79.2,69.4,89.1
12041,2020-05-01,80.4,70.6,90.3
12043,2020-05-01,81.7,71.9,91.5
12045,2020-05-01,79.7,70.8,88.6
12047,2020-05-01,78.2,67.6,88.8
12049,2020-05-01,81.7,71.7,91.8
12051,2020-05-01,82.1,72.2,92
12053,2020-05-01,81.8,72.3,91.2
12055,2020-05-01,81.5,71.5,91.5
12057,2020-05-01,82.7,73.9,91.5
12059,2020-05-01,79.5,69.6,89.4
12061,2020-05-01,80.4,72.3,88.4
12063,2020-05-01,79.7,70.2,89.2
12065,2020-05-01,79.7,70,89.4
12067,2020-05-01,79.9,70,89.8
12069,2020-05-01,81.8,72.2,91.4
12071,2020-05-01,82.5,73.6,91.5
12073,2020-05-01,79.5,69.7,89.4
12075,2020-05-01,81.6,72.5,90.6
12077,2020-05-01,79.4,69.6,89.3
12079,2020-05-01,79.3,69.3,89.3
12081,2020-05-01,82.2,72.9,91.4
12083,2020-05-01,81.3,71.6,90.9
12085,2020-05-01,82.5,74.5,90.4
12086,2020-05-01,83.1,75.3,90.9
12087,2020-05-01,83.7,76.3,91.1
12089,2020-05-01,78.9,69.4,88.4
12091,2020-05-01,79.5,70.1,88.8
12093,2020-05-01,81.3,72.2,90.5
12095,2020-05-01,81.8,72.8,90.8
12097,2020-05-01,81.5,72.4,90.6
12099,2020-05-01,82.8,74.4,91.1
12101,2020-05-01,82.1,72.9,91.2
12103,2020-05-01,83.3,76.2,90.4
12105,2020-05-01,82.2,72.5,91.9
12107,2020-05-01,81.2,72.4,89.9
12109,2020-05-01,80.4,72.8,88
12111,2020-05-01,81.2,73,89.3
12113,2020-05-01,78.9,70,87.8
12115,2020-05-01,82,72.5,91.6
12117,2020-05-01,81.7,72.9,90.5
12119,2020-05-01,81.5,71.5,91.4
12121,2020-05-01,79.1,68.8,89.4
12123,2020-05-01,80.5,71,89.9
12125,2020-05-01,78.8,68.5,89.2
12127,2020-05-01,80.9,72,89.8
12129,2020-05-01,79.9,70.4,89.4
12131,2020-05-01,79.8,70.2,89.4
12133,2020-05-01,79.8,69.9,89.8
13001,2020-05-01,79.3,68.2,90.4
13003,2020-05-01,79.2,68.4,89.9
13005,2020-05-01,79.5,68.6,90.4
13007,2020-05-01,79.2,69.6,88.8
13009,2020-05-01,77.5,66.3,88.7
13011,2020-05-01,74.5,64.7,84.3
13013,2020-05-01,74.7,64.4,84.9
13015,2020-05-01,74.3,63.1,85.4
13017,2020-05-01,78.8,68.3,89.2
13019,2020-05-01,78.6,68.1,89.1
13021,2020-05-01,77.9,66.1,89.8
13023,2020-05-01,78.2,67.1,89.2
13025,2020-05-01,78.9,68.7,89.2
13027,2020-05-01,78.2,68.3,88
13029,2020-05-01,79.4,69.3,89.5
13031,2020-05-01,78.6,67.8,89.3
13033,2020-05-01,77.7,67.5,88
13035,2020-05-01,76.4,65.2,87.7
13037,2020-05-01,78.8,69.2,88.3
13039,2020-05-01,79,69.7,88.2
13043,2020-05-01,78.4,67.4,89.3
13045,2020-05-01,74.2,63.8,84.6
13047,2020-05-01,75.3,64.9,85.6
13049,2020-05-01,79.3,69.5,89.1
13051,2020-05-01,79.6,70.4,88.9
13053,2020-05-01,76.6,65.4,87.8
13055,2020-05-01,74.2,63.6,84.9
13057,2020-05-01,73.2,62.9,83.4
13059,2020-05-01,75.3,64.6,86.1
13061,2020-05-01,78,68.1,87.9
13063,2020-05-01,75.2,65.2,85.3
13065,2020-05-01,78.9,68.6,89.2
13067,2020-05-01,74.6,64.4,84.9
13069,2020-05-01,79.2,68.4,90
13071,2020-05-01,78.1,68.4,87.7
13073,2020-05-01,77.2,67.1,87.4
13075,2020-05-01,78.2,68.1,88.3
13077,2020-05-01,75.3,65.3,85.4
13079,2020-05-01,77.4,65.6,89.2
13081,2020-05-01,78.7,68.4,89.1
13083,2020-05-01,73.5,63.7,83.2
13085,2020-05-01,71.4,61.4,81.2
13087,2020-05-01,79.4,69.5,89.2
13089,2020-05-01,74.9,64.8,85
13091,2020-05-01,78.1,67.1,89
13093,2020-05-01,78.5,67.8,89.2
13095,2020-05-01,79,69.6,88.6
13097,2020-05-01,74.7,64.4,85
13099,2020-05-01,79.1,69.6,88.6
13101,2020-05-01,78.1,67.5,88.7
13103,2020-05-01,78.9,68.7,89.2
13105,2020-05-01,75.6,65.6,85.6
13107,2020-05-01,77.7,67.1,88.3
13109,2020-05-01,78.9,67.9,89.9
13111,2020-05-01,69.6,59.1,80
13113,2020-05-01,75.5,65.5,85.6
13115,2020-05-01,74.8,63.5,86.1
13117,2020-05-01,72.8,62.8,82.6
13119,2020-05-01,74.9,64.8,84.9
13121,2020-05-01,74.8,64.7,84.8
13123,2020-05-01,70.2,60.3,80.2
13125,2020-05-01,76.5,66.1,87
13127,2020-05-01,79,69.5,88.6
13129,2020-05-01,74.4,63.5,85.2
13131,2020-05-01,78.8,69,88.6
13133,2020-05-01,76.1,64.6,87.7
13135,2020-05-01,74.1,64,84.2
13137,2020-05-01,72.5,62.9,82.2
13139,2020-05-01,73.2,63.4,83
13141,2020-05-01,76.5,65.6,87.5
13143,2020-05-01,74,62.8,85.2
13145,2020-05-01,75.8,65,86.6
13147,2020-05-01,75.2,65.1,85.2
13149,2020-05-01,75,65,85
13151,2020-05-01,75.7,65.1,86.2
13153,2020-05-01,78.3,67,89.6
13155,2020-05-01,78.8,68.3,89.2
13157,2020-05-01,74.7,64.6,84.7
13159,2020-05-01,76.9,65.3,88.5
13161,2020-05-01,79.2,68.3,90.2
13163,2020-05-01,76.9,66.5,87.3
13165,2020-05-01,77.8,67.3,88.3
13167,2020-05-01,77.3,66.7,87.9
13169,2020-05-01,77.5,65.7,89.2
13171,2020-05-01,76.2,65,87.4
13173,2020-05-01,78.3,67.6,89
13175,2020-05-01,77.9,66.9,88.8
13177,2020-05-01,78.7,68.9,88.5
13179,2020-05-01,79.4,69.2,89.7
13181,2020-05-01,76.3,66,86.6
13183,2020-05-01,79.3,68.5,90.2
13185,2020-05-01,77.8,67.3,88.3
13187,2020-05-01,70.8,60.8,80.9
13189,2020-05-01,76.5,66.1,86.8
13191,2020-05-01,79.5,69.6,89.4
13193,2020-05-01,77.9,66.7,89
13195,2020-05-01,74.7,64.4,85.1
13197,2020-05-01,76.2,65,87.5
13199,2020-05-01,75.5,64.9,86
13201,2020-05-01,79.4,69.7,89
13205,2020-05-01,78.8,69.2,88.4
13207,2020-05-01,77,65.2,88.8
13209,2020-05-01,78.6,67.6,89.6
13211,2020-05-01,76.4,65,87.8
13213,2020-05-01,73.6,63.4,83.9
13215,2020-05-01,76.8,65.9,87.7
13217,2020-05-01,75.9,64.9,87
13219,2020-05-01,75.7,64.8,86.6
13221,2020-05-01,75.4,64.3,86.5
13223,2020-05-01,74.4,63.6,85.3
13225,2020-05-01,77.8,66.2,89.5
13227,2020-05-01,71.6,61.8,81.4
13229,2020-05-01,79.4,68.9,89.8
13231,2020-05-01,75.9,65.2,86.5
13233,2020-05-01,74.9,63.4,86.3
13235,2020-05-01,78.5,67.7,89.3
13237,2020-05-01,77.2,65.7,88.6
13239,2020-05-01,77.1,66.4,87.8
13241,2020-05-01,70.5,60.7,80.4
13243,2020-05-01,77.4,67.2,87.7
13245,2020-05-01,78.2,68.2,88.2
13247,2020-05-01,75.3,64.7,85.9
13249,2020-05-01,77,66,87.9
13251,2020-05-01,78.2,67.7,88.7
13253,2020-05-01,79.6,70.1,89.1
13255,2020-05-01,75.9,65.4,86.4
13257,2020-05-01,74.5,64.6,84.4
13259,2020-05-01,76.4,65.2,87.6
13261,2020-05-01,77.9,67.6,88.2
13263,2020-05-01,76.2,64.9,87.4
13265,2020-05-01,75.7,64.5,86.9
13267,2020-05-01,79,67.9,90.1
13269,2020-05-01,76.9,65.4,88.3
13271,2020-05-01,78.8,68.1,89.6
13273,2020-05-01,78.2,68.3,88
13275,2020-05-01,78.5,68.8,88.1
13277,2020-05-01,78.5,68.2,88.7
13279,2020-05-01,78.9,67.8,90
13281,2020-05-01,69.3,59.1,79.4
13283,2020-05-01,77.9,67.1,88.8
13285,2020-05-01,75.5,65.2,85.9
13287,2020-05-01,78.4,68.1,88.7
13289,2020-05-01,78,66.6,89.4
13291,2020-05-01,69.3,59,79.5
13293,2020-05-01,76.4,65.1,87.7
13295,2020-05-01,74.2,64,84.4
13297,2020-05-01,75.3,64.5,86.1
13299,2020-05-01,79.5,69.4,89.6
13301,2020-05-01,76.1,65.4,86.8
13303,2020-05-01,77,66.5,87.6
13305,2020-05-01,79,68.2,89.9
13307,2020-05-01,76.6,65.8,87.5
13309,2020-05-01,78.7,67.7,89.7
13311,2020-05-01,71.4,61.4,81.3
13313,2020-05-01,75,64.5,85.4
13315,2020-05-01,78.6,68,89.2
13317,2020-05-01,75.7,64.9,86.4
13319,2020-05-01,77.8,66.8,88.8
13321,2020-05-01,78.4,68.5,88.2
16001,2020-05-01,64.6,51.5,77.7
16003,2020-05-01,55,44.1,65.9
16005,2020-05-01,58.4,45.5,71.4
16007,2020-05-01,54,40.5,67.4
16009,2020-05-01,56.8,46,67.6
16011,2020-05-01,59.4,45.9,72.8
16013,2020-05-01,55.8,42.6,69
16015,2020-05-01,55.1,43.1,67
16017,2020-05-01,56.2,45.9,66.6
16019,2020-05-01,56,43.3,68.8
16021,2020-05-01,53.8,45,62.6
16023,2020-05-01,56.8,42.4,71.3
16025,2020-05-01,54.1,41.8,66.4
16027,2020-05-01,65.6,51.9,79.3
16029,2020-05-01,54.1,41.2,67
16031,2020-05-01,59.1,46,72.3
16033,2020-05-01,55.4,42.4,68.4
16035,2020-05-01,54.1,43.4,64.9
16037,2020-05-01,50.9,38.6,63.3
16039,2020-05-01,60,47,73
16041,2020-05-01,57.8,44.1,71.4
16043,2020-05-01,54.8,42.5,67.2
16045,2020-05-01,61.9,49.4,74.4
16047,2020-05-01,63.6,49.2,78
16049,2020-05-01,51.9,40.4,63.5
16051,2020-05-01,60.5,45.7,75.3
16053,2020-05-01,63.7,49.3,78.1
16055,2020-05-01,57.5,47,68
16057,2020-05-01,56.9,45.4,68.3
16059,2020-05-01,51.8,39.6,64.1
16061,2020-05-01,55.3,44.8,65.8
16063,2020-05-01,62.2,47.3,77.1
16065,2020-05-01,58.6,45.3,71.9
16067,2020-05-01,61.2,46.5,76
16069,2020-05-01,59.7,48.1,71.4
16071,2020-05-01,58.7,45,72.3
16073,2020-05-01,59.4,45.8,73.1
16075,2020-05-01,65.3,52.6,78.1
16077,2020-05-01,59.3,45.9,72.8
16079,2020-05-01,53.9,43.6,64.1
16081,2020-05-01,54.6,40.8,68.3
16083,2020-05-01,60.2,46.1,74.3
16085,2020-05-01,50.7,38,63.4
16087,2020-05-01,60.5,48.7,72.2
17001,2020-05-01,74.5,64.4,84.6
17003,2020-05-01,75.7,64.7,86.7
17005,2020-05-01,75.4,63.9,87
17007,2020-05-01,71.3,59.2,83.4
17009,2020-05-01,74.3,63.6,85
17011,2020-05-01,72.2,60.3,84.1
17013,2020-05-01,75.1,64.5,85.8
17015,2020-05-01,72,60.3,83.6
17017,2020-05-01,74.2,62.4,85.9
17019,2020-05-01,73.3,61.5,85.1
17021,2020-05-01,74.2,62.5,85.8
17023,2020-05-01,73.5,61.8,85.2
17025,2020-05-01,74.3,63.4,85.3
17027,2020-05-01,76.2,64.6,87.8
17029,2020-05-01,73.6,62.3,84.9
17031,2020-05-01,71.9,60.4,83.4
17033,2020-05-01,74.4,63.4,85.4
17035,2020-05-01,73.8,62.8,84.7
17037,2020-05-01,71.6,59.7,83.5
17039,2020-05-01,73.9,62.4,85.4
17041,2020-05-01,73.6,62.3,84.9
17043,2020-05-01,71.9,60,83.8
17045,2020-05-01,72.4,60.3,84.6
17047,2020-05-01,75,63.7,86.2
17049,2020-05-01,73.9,63,84.7
17051,2020-05-01,74.4,63.1,85.8
17053,2020-05-01,73.2,61.3,85
17055,2020-05-01,74.4,63.7,85.1
17057,2020-05-01,73.8,62.7,85
17059,2020-05-01,74.3,63.1,85.4
17061,2020-05-01,75,63.8,86.1
17063,2020-05-01,73.2,61.1,85.2
17065,2020-05-01,74.6,63.6,85.6
17067,2020-05-01,74.2,64.4,83.9
17069,2020-05-01,74.2,63.4,85
17071,2020-05-01,73.5,63.2,83.7
17073,2020-05-01,72.5,61.2,83.8
17075,2020-05-01,72.7,60.8,84.6
17077,2020-05-01,74.7,63.8,85.6
17079,2020-05-01,73.8,63.4,84.2
17081,2020-05-01,74.6,63.9,85.4
17083,2020-05-01,75.7,65.2,86.2
17085,2020-05-01,70.8,59.3,82.2
17087,2020-05-01,74.5,63.5,85.4
17089,2020-05-01,71.3,59.2,83.4
17091,2020-05-01,72.8,60.8,84.7
17093,2020-05-01,72.2,60.1,84.2
17095,2020-05-01,72.8,61.8,83.8
17097,2020-05-01,70,58.4,81.5
17099,2020-05-01,72.8,60.6,85
17101,2020-05-01,74.7,63.4,86
17103,2020-05-01,72.4,60.6,84.2
17105,2020-05-01,73.6,61.8,85.4
17107,2020-05-01,74.5,63.2,85.9
17109,2020-05-01,73.5,63.4,83.6
17111,2020-05-01,70.7,57.9,83.5
17113,2020-05-01,73.6,61.8,85.4
17115,2020-05-01,74.1,62.8,85.4
17117,2020-05-01,74.9,63.7,86.1
17119,2020-05-01,76.1,65.1,87.1
17121,2020-05-01,75,63.9,86
17123,2020-05-01,73.4,61.6,85.2
17125,2020-05-01,74.6,63,86.1
17127,2020-05-01,75.3,64.3,86.3
17129,2020-05-01,74.4,62.9,85.9
17131,2020-05-01,73.2,62.6,83.9
17133,2020-05-01,76.3,65.1,87.6
17135,2020-05-01,74.4,62.8,86
17137,2020-05-01,74.1,62.3,85.8
17139,2020-05-01,73.8,62.8,84.8
17141,2020-05-01,72.3,60.5,84.2
17143,2020-05-01,73.7,62,85.4
17145,2020-05-01,74.9,64,85.8
17147,2020-05-01,73.6,62.2,85
17149,2020-05-01,74.5,63.6,85.3
17151,2020-05-01,74.3,63.4,85.2
17153,2020-05-01,75.6,64.5,86.7
17155,2020-05-01,73,61,85
17157,2020-05-01,75.7,64.7,86.8
17159,2020-05-01,74.1,63.1,85.1
17161,2020-05-01,73.2,62.4,84
17163,2020-05-01,76.2,64.7,87.7
17165,2020-05-01,74.2,63.2,85.1
17167,2020-05-01,74.4,62.9,85.9
17169,2020-05-01,74.3,63.8,84.7
17171,2020-05-01,74.4,62.8,86
17173,2020-05-01,73.8,62.7,85
17175,2020-05-01,72.6,60.8,84.4
17177,2020-05-01,70.6,58.7,82.6
17179,2020-05-01,74.2,62.7,85.8
17181,2020-05-01,75,64,85.9
17183,2020-05-01,72.7,60.6,84.8
17185,2020-05-01,74.9,63.6,86.2
17187,2020-05-01,72.9,62.5,83.2
17189,2020-05-01,75.7,64.4,87
17191,2020-05-01,75,63.9,86.2
17193,2020-05-01,74.7,63.5,86
17195,2020-05-01,72.7,61.3,84.1
17197,2020-05-01,72.5,60.6,84.4
17199,2020-05-01,74.3,63.7,84.9
17201,2020-05-01,71.6,59.4,83.8
17203,2020-05-01,73.9,62.2,85.5
18001,2020-05-01,71.5,60.3,82.6
18003,2020-05-01,70.8,58.9,82.7
18005,2020-05-01,72.3,60.8,83.9
18007,2020-05-01,72,60.1,83.9
18009,2020-05-01,71.7,60.5,82.9
18011,2020-05-01,71.1,59.8,82.4
18013,2020-05-01,71.8,60.1,83.5
18015,2020-05-01,71.6,59.3,83.8
18017,2020-05-01,71.4,58.8,84
18019,2020-05-01,73.4,61.6,85.3
18021,2020-05-01,73.4,60.9,85.8
18023,2020-05-01,71.2,59.4,82.9
18025,2020-05-01,72.1,59.7,84.4
18027,2020-05-01,74,62.1,85.8
18029,2020-05-01,72.4,61.2,83.6
18031,2020-05-01,71.6,60.8,82.4
18033,2020-05-01,69.8,57.3,82.2
18035,2020-05-01,72,60.6,83.5
18037,2020-05-01,72.9,60.8,85
18039,2020-05-01,70.9,59,82.9
18041,2020-05-01,71.2,59.8,82.6
18043,2020-05-01,73.6,61.8,85.4
18045,2020-05-01,72.1,60,84.3
18047,2020-05-01,71.6,60.2,83.1
18049,2020-05-01,71.4,59.3,83.5
18051,2020-05-01,74.9,63.5,86.2
18053,2020-05-01,71.5,59.6,83.3
18055,2020-05-01,73.2,61.1,85.3
18057,2020-05-01,71.3,59.8,82.9
18059,2020-05-01,71.4,59.9,82.8
18061,2020-05-01,73.2,61.2,85.2
18063,2020-05-01,71.4,60.2,82.6
18065,2020-05-01,70.8,59.1,82.5
18067,2020-05-01,70.6,58.2,83
18069,2020-05-01,70.9,59.2,82.6
18071,2020-05-01,72.4,60.6,84.3
18073,2020-05-01,72,59.7,84.3
18075,2020-05-01,71.3,60.2,82.4
18077,2020-05-01,72.7,61.4,83.9
18079,2020-05-01,72.3,61,83.6
18081,2020-05-01,71.8,60.5,83.1
18083,2020-05-01,74.9,63.2,86.5
18085,2020-05-01,70.8,59,82.7
18087,2020-05-01,70.2,58,82.4
18089,2020-05-01,71.9,60.1,83.7
18091,2020-05-01,71.8,60.1,83.4
18093,2020-05-01,71.9,59.9,84
18095,2020-05-01,72.2,60.5,84
18097,2020-05-01,71.8,60.8,82.9
18099,2020-05-01,71.1,59,83.2
18101,2020-05-01,72.8,60.8,84.8
18103,2020-05-01,71.4,59.1,83.6
18105,2020-05-01,71.7,59.8,83.7
18107,2020-05-01,71.4,59.2,83.5
18109,2020-05-01,71.8,60.2,83.4
18111,2020-05-01,72.2,59.9,84.4
18113,2020-05-01,70.2,58,82.3
18115,2020-05-01,72.9,61.9,83.9
18117,2020-05-01,72,59.6,84.3
18119,2020-05-01,72.3,59.9,84.7
18121,2020-05-01,72.2,59,85.3
18123,2020-05-01,72.2,60.3,84.1
18125,2020-05-01,74.4,62.6,86.1
18127,2020-05-01,71.8,60.4,83.2
18129,2020-05-01,74.7,63.6,85.8
18131,2020-05-01,71.9,59.6,84.3
18133,2020-05-01,71.4,59.1,83.7
18135,2020-05-01,70.8,59.8,81.8
18137,2020-05-01,71.6,60.6,82.6
18139,2020-05-01,71.1,59.6,82.4
18141,2020-05-01,71.1,59.1,83.1
18143,2020-05-01,72.9,61.1,84.7
18145,2020-05-01,71.8,60.5,83
18147,2020-05-01,73.9,62.4,85.3
18149,2020-05-01,71.8,59.8,83.8
18151,2020-05-01,69.2,56.7,81.6
18153,2020-05-01,74.7,63,86.5
18155,2020-05-01,73,62.1,83.8
18157,2020-05-01,72.1,60.6,83.6
18159,2020-05-01,70.9,58.7,83.2
18161,2020-05-01,71.5,59.9,83
18163,2020-05-01,75.2,64.4,86
18165,2020-05-01,72.5,60,85
18167,2020-05-01,73.7,61.6,85.9
18169,2020-05-01,71.3,59.3,83.2
18171,2020-05-01,72.3,60.3,84.2
18173,2020-05-01,74.9,63.5,86.2
18175,2020-05-01,72.2,60.1,84.2
18177,2020-05-01,71.2,59.9,82.4
18179,2020-05-01,71.2,60,82.4
18181,2020-05-01,71.9,59.8,84.1
18183,2020-05-01,70.2,58.4,82.1
19001,2020-05-01,73.3,62.2,84.3
19003,2020-05-01,73.8,62.9,84.7
19005,2020-05-01,69.3,58.2,80.3
19007,2020-05-01,73.3,62.8,83.7
19009,2020-05-01,73.9,62.8,85
19011,2020-05-01,71.8,61.3,82.2
19013,2020-05-01,72.6,62,83.2
19015,2020-05-01,73.7,63.2,84.3
19017,2020-05-01,71.7,60.7,82.7
19019,2020-05-01,70.9,60.1,81.7
19021,2020-05-01,73.3,62.4,84.2
19023,2020-05-01,72.1,61.2,82.9
19025,2020-05-01,73.7,62.9,84.4
19027,2020-05-01,74.3,63.2,85.5
19029,2020-05-01,74.5,63.2,85.7
19031,2020-05-01,71.9,61.4,82.4
19033,2020-05-01,71.7,60.7,82.8
19035,2020-05-01,73.8,62.5,85.2
19037,2020-05-01,70.2,59.1,81.3
19039,2020-05-01,74,63.5,84.4
19041,2020-05-01,73.6,61.9,85.3
19043,2020-05-01,69.7,58.6,80.7
19045,2020-05-01,72.8,61.8,83.7
19047,2020-05-01,75.2,64,86.3
19049,2020-05-01,74.2,63.6,84.8
19051,2020-05-01,72.8,62.6,82.9
19053,2020-05-01,74.1,63.4,84.8
19055,2020-05-01,69.8,59.1,80.5
19057,2020-05-01,73.3,63.2,83.4
19059,2020-05-01,73,61.5,84.4
19061,2020-05-01,70,59.2,80.8
19063,2020-05-01,72.3,61,83.7
19065,2020-05-01,70.1,58.8,81.5
19067,2020-05-01,71.3,60.4,82.1
19069,2020-05-01,71.8,60.9,82.8
19071,2020-05-01,76.3,65.5,87.1
19073,2020-05-01,73.8,63.2,84.4
19075,2020-05-01,72.2,61.6,82.8
19077,2020-05-01,74.1,62.9,85.2
19079,2020-05-01,72.2,61.5,82.9
19081,2020-05-01,72.4,61.1,83.6
19083,2020-05-01,72.4,61.7,83.1
19085,2020-05-01,76,65.1,86.9
19087,2020-05-01,72.6,62.6,82.7
19089,2020-05-01,69.1,57.7,80.5
19091,2020-05-01,73,61.8,84.3
19093,2020-05-01,74.2,63.3,85.1
19095,2020-05-01,72.6,62.1,83.1
19097,2020-05-01,71.6,60.7,82.6
19099,2020-05-01,73.1,62.9,83.3
19101,2020-05-01,71.7,61.8,81.6
19103,2020-05-01,71.8,61.6,82
19105,2020-05-01,71,60.2,81.9
19107,2020-05-01,72.6,62.4,82.7
19109,2020-05-01,73.1,61.4,84.7
19111,2020-05-01,73.5,63.7,83.3
19113,2020-05-01,71.3,60.4,82.3
19115,2020-05-01,73.3,62.9,83.7
19117,2020-05-01,73.5,63.6,83.4
19119,2020-05-01,73.8,62.1,85.5
19121,2020-05-01,73.7,63.1,84.3
19123,2020-05-01,72.9,62.8,83.1
19125,2020-05-01,73.4,63.3,83.5
19127,2020-05-01,72.6,62.2,82.9
19129,2020-05-01,76.2,65.1,87.2
19131,2020-05-01,70.4,59.3,81.5
19133,2020-05-01,75.4,64.2,86.5
19135,2020-05-01,73.2,63.2,83.1
19137,2020-05-01,75.4,64.4,86.3
19139,2020-05-01,72.8,62.3,83.2
19141,2020-05-01,73.9,61.9,85.9
19143,2020-05-01,73.2,61.5,84.8
19145,2020-05-01,76,65.3,86.7
19147,2020-05-01,73.3,61.7,84.9
19149,2020-05-01,74.9,63,86.8
19151,2020-05-01,73.2,62.1,84.2
19153,2020-05-01,73.9,64.1,83.8
19155,2020-05-01,75.8,64.6,87
19157,2020-05-01,72.4,62.1,82.7
19159,2020-05-01,73.8,63.1,84.6
19161,2020-05-01,74.2,63.4,85
19163,2020-05-01,73.2,62.5,83.9
19165,2020-05-01,75,63.9,86
19167,2020-05-01,74.3,62.4,86.2
19169,2020-05-01,73.4,63.2,83.7
19171,2020-05-01,72,61.7,82.4
19173,2020-05-01,74.6,63.9,85.3
19175,2020-05-01,73,62.2,83.8
19177,2020-05-01,72.2,62.4,82
19179,2020-05-01,72.8,62.9,82.6
19181,2020-05-01,74.2,64.1,84.4
19183,2020-05-01,72.4,62.3,82.5
19185,2020-05-01,73.2,62.8,83.5
19187,2020-05-01,72.7,62,83.4
19189,2020-05-01,71.7,60.7,82.7
19191,2020-05-01,69.8,58.5,81.2
19193,2020-05-01,75,63.5,86.5
19195,2020-05-01,70.9,59.9,82
19197,2020-05-01,71.8,60.8,82.8
20001,2020-05-01,77.8,66.9,88.7
20003,2020-05-01,77.5,66.2,88.8
20005,2020-05-01,76.6,65.5,87.6
20007,2020-05-01,79,64.8,93.1
20009,2020-05-01,77,63.8,90.2
20011,2020-05-01,77.4,66.2,88.6
20013,2020-05-01,76.2,65,87.4
20015,2020-05-01,78.1,66.4,89.8
20017,2020-05-01,77.2,65.4,89
20019,2020-05-01,77.5,66.6,88.4
20021,2020-05-01,78,66.9,89
20023,2020-05-01,75.7,59.4,92
20025,2020-05-01,78.9,64.2,93.6
20027,2020-05-01,78.5,66.1,90.8
20029,2020-05-01,78,65.6,90.5
20031,2020-05-01,77.5,66.1,88.9
20033,2020-05-01,79,64.3,93.6
20035,2020-05-01,78,66.2,89.9
20037,2020-05-01,77.7,66.5,88.8
20039,2020-05-01,76.3,60.9,91.6
20041,2020-05-01,78.8,66.7,90.9
20043,2020-05-01,76.6,65.7,87.4
20045,2020-05-01,77.6,66.5,88.6
20047,2020-05-01,77.8,63.5,92.2
20049,2020-05-01,77.4,66.4,88.3
20051,2020-05-01,77.6,63.2,91.9
20053,2020-05-01,78.3,65.1,91.4
20055,2020-05-01,78.4,62.2,94.6
20057,2020-05-01,78.2,63.3,93.1
20059,2020-05-01,77.5,66.2,88.8
20061,2020-05-01,77.7,66.3,89
20063,2020-05-01,77.1,61.4,92.8
20065,2020-05-01,77,62.2,91.7
20067,2020-05-01,78.2,61.6,94.9
20069,2020-05-01,78.3,62.7,93.8
20071,2020-05-01,75.2,58.2,92.2
20073,2020-05-01,77.3,66,88.5
20075,2020-05-01,77.5,60.4,94.6
20077,2020-05-01,79,65.9,92
20079,2020-05-01,79.3,66.8,91.8
20081,2020-05-01,78.1,62,94.2
20083,2020-05-01,78.7,63.6,93.8
20085,2020-05-01,76.8,65.6,88
20087,2020-05-01,77.3,66.6,88
20089,2020-05-01,77,64.2,89.8
20091,2020-05-01,77,66.4,87.6
20093,2020-05-01,78,61.4,94.5
20095,2020-05-01,78.4,65.5,91.2
20097,2020-05-01,78,63.5,92.5
20099,2020-05-01,78,66.9,89.2
20101,2020-05-01,77.8,61.8,93.8
20103,2020-05-01,77.4,66.8,88
20105,2020-05-01,78.1,65,91.2
20107,2020-05-01,77.4,66,88.7
20109,2020-05-01,77,60.7,93.2
20111,2020-05-01,77.3,65.5,89
20113,2020-05-01,79,66.2,91.7
20115,2020-05-01,78.2,66.2,90.3
20117,2020-05-01,76.9,63.9,89.9
20119,2020-05-01,78.4,63.4,93.4
