fips,population,population_per_sqmile
37183,1046558,1209.8284531949323
37185,20033,44.55434984193518
37187,12156,31.77673298381439
37189,54117,172.54272841607485
37191,124002,219.68345701048779
37193,68460,90.0921301819057
37195,81336,216.24655695217245
37197,37665,111.14593648730923
37199,17667,56.43072375074641
38001,2351,2.2788740888313126
38003,10836,7.00762791380051
38005,6886,4.668191532553308
38007,946,0.784176828041031
38009,6589,3.764955746748915
38011,3195,2.610165264037108
38013,2213,1.8886936747205383
38015,93737,54.45515151227323
38017,174202,96.67256429126346
38019,3824,2.4784414533485246
38021,4970,4.246545531035345
38023,2369,1.756816654705312
38025,4387,2.0256772630421147
38027,2313,3.5074961353363148
38029,3352,2.0893841805961495
38031,3290,4.96834394029957
38033,1882,1.7912128302596984
38035,70400,48.017737384964846
38037,2380,1.3755703215873398
38039,2266,3.092640881043725
38041,2576,2.1795379533795987
38043,2460,1.6693061447912947
38045,4100,3.478556132555057
38047,1927,1.856109365049499
38049,5927,3.0095159301344365
38051,2654,2.594477091010947
38053,12536,4.202639366445129
38055,9608,3.9843035527584534
38057,8570,7.434371810964259
38059,30544,15.147619807021806
38061,10152,5.034772210144621
38063,2920,2.8325621036333195
38065,1837,2.4366920823051768
38067,7016,6.13908359110407
38069,4210,3.7802326241257966
38071,11557,8.676743320180245
38073,5361,6.0837707312176255
38075,2495,2.7067201229005793
38077,16288,11.058297919486803
38079,14603,15.14974217788502
38081,3883,4.378911884175698
38083,1405,1.3570907890903636
38085,4413,3.7838408413382663
38087,704,0.5527424316985105
38089,30876,22.143046244837787
38091,1910,2.6163591864251674
38093,21064,8.9389292786556709
38095,2246,2.1038040692433926
38097,8019,9.131708026912808
38099,10802,8.184749691246672
38101,69034,32.46966943524788
38103,4055,3.0583865191909174
38105,34061,15.181566251810713
39001,27878,47.70341976567796
39003,103642,254.46499162137476
39005,53477,124.44983741426904
39007,98136,137.9829719368587
39009,65936,129.53758723138117
39011,45784,113.80923121730879
39013,68472,126.40088068851617
39015,43679,88.44284923759847
39017,378294,802.4406170635842
39019,27578,68.88862172426553
39021,38864,90.46066460149851
39023,135198,335.46415255517485
39025,203216,441.972936246599
39027,41896,101.43961015368232
39029,104003,193.55386232549162
39031,36574,64.39399920536779
39033,42021,104.44142350016737
39035,1253783,2722.4260846468624
39037,51734,86.53440075466499
39039,38279,92.62134945506705
39041,197008,430.88723253203847
39043,75136,263.8889530665065
39045,152910,300.1578621488824
39047,28645,70.21823137237138
39049,1275333,2336.829206808297
39051,42305,104.20179893885032
39053,30195,63.91151598101394
39055,93961,229.8920794452172
39057,165811,398.6164361368183
39059,39274,73.98351511596411
39061,812037,1968.9564263662417
39063,75690,141.6368768746198
39065,31542,66.9188908336582
39067,15307,36.93939407557223
39069,27316,64.84663322647299
39071,43007,76.97134714568762
39073,28495,67.15907828459066
39075,43859,103.62778955145036
39077,58457,117.63057862973821
39079,32524,77.10360792772671
39081,66886,162.49156058800267
39083,61215,114.7245906273619
39085,230052,988.987018951202
39087,60622,132.37526982729923
39089,172293,250.56499030889708
39091,45307,97.23068085661458
39093,306713,618.446571834923
39095,432379,1226.0549322336972
39097,43988,94.44501524761503
39099,231064,541.8310815904109
39101,65344,160.85391305266143
39103,177257,418.81265449446505
39105,23160,53.28817894926982
39107,40806,86.20421852206475
39109,104800,253.15482538114045
39111,14090,30.633338752039567
39113,532034,1142.8048436146285
39115,14702,34.62833742375798
39117,34976,86.80964664690147
39119,86076,127.39969183637803
39121,14443,35.750310843886474
39123,40709,136.08035628807454
39125,18872,45.01591565442338
39127,35985,87.5664701224756
39129,57420,113.58642232434619
39131,28214,63.503174923304286
39133,162644,321.0513122831868
39135,41207,96.64353287033447
39137,33969,70.1391255773709
39139,121324,242.59907020897498
39141,77051,110.81052954414692
39143,59299,141.80529631787476
39145,76377,123.56423627019196
39147,55475,100.24934396149769
39149,48797,119.2215235476813
39151,373475,641.0082687098042
39153,541810,1286.022655383552
39155,201794,315.18318983209195
39157,92526,160.8651109040995
39159,55654,127.1489775252866
39161,28281,68.9323494508105
39163,13111,31.53074132786031
39165,226564,557.2945608229327
39167,60671,94.21573587468201
39169,116208,208.58159305423857
39171,36936,87.28238534614616
39173,129936,209.6142810598503
39175,22107,54.201153516155806
40001,22113,37.73622473553169
40003,5857,6.450293274550435
40005,13874,13.70254665932925
40007,5415,2.852306484615828
40009,22621,23.856180736697695
40011,9634,9.940253351439248
40013,45759,47.386636883857676
40015,29342,21.96840885209743
40017,136710,146.17700425138312
40019,48406,56.49310627991214
40021,48599,61.54765361074189
40023,14886,18.19574931966393
40025,2189,1.1255998126980684
40027,276733,483.0816828143113
40029,5618,10.514675645046651
40031,122561,109.39187948219354
40033,5929,8.916783672415312
40035,14493,18.68736976509223
40037,71160,71.70169098074282
40039,29209,28.13285969122374
40041,42112,52.35604391042575
40043,4918,4.6991717811332965
40045,4072,3.1775302949121014
40047,62190,56.947202599601056
40049,27823,33.25338582948758
40051,54733,48.0039522355667
40053,4418,4.298638287075479
40055,5943,8.927233011582329
40057,2721,4.84577577193819
40059,3847,3.557910802164955
40061,12704,20.004414335648402
40063,13460,16.175782561933094
40065,25384,30.41501801464698
40067,6223,7.777552620049972
40069,11041,16.360573877701405
40071,44880,46.25312053696079
40073,15618,16.75084099428465
40075,9001,8.417400535832508
40077,10495,14.072244276562472
40079,49909,30.509461881164903
40081,34854,35.26812458108998
40083,46044,59.8336771139302
40085,9933,18.14360151187797
40087,38634,64.92325664283167
40089,32966,17.068842206146222
40091,19819,27.205982563171418
40093,7718,7.82379656615087
40095,16376,37.34352720481845
40097,40980,58.630737751910864
40099,13875,31.777920304348648
40101,69084,80.7112542076172
40103,11411,14.969184953599955
40105,10383,17.533399643659415
40107,12115,18.819972969933428
40109,782051,1059.8708758040616
40111,38889,54.22917984436549
40113,47311,20.08008099795187
40115,31566,63.941584310583494
40117,16428,26.965851396187126
40119,81512,113.8334932615357
40121,44382,31.57274561993966
40123,38358,51.62553264268494
40125,72000,88.2459299329894
40127,11119,7.669044401697894
40129,3708,3.104370387176144
40131,90814,125.71029569607344
40133,25071,38.234779755313525
40135,41359,56.86240598535714
40137,43983,47.849634182706275
40139,21121,9.814280757617995
40141,7515,8.23327899636975
40143,642781,1071.3962709905395
40145,77850,129.25218231195626
40147,52001,120.03466104290321
40149,11432,10.965041485103171
40151,9127,6.812774044250253
40153,20967,16.190160072266544
41001,15984,4.441443518108932
41003,89780,107.11829910246848
41005,405788,177.53971855484463
41007,38562,37.0317854258996
41009,50851,60.324315554690436
41011,63308,30.950255532843055
41013,22337,6.230148265981165
41015,22507,10.871495787849367
41017,180640,48.651530137916
41019,108323,17.1471217255394
41021,1907,1.31641048732689
41023,7183,1.3427392682874653
41025,7228,0.5926543488827594
41027,23131,36.018755036867695
41029,214267,61.30561796955896
41031,23143,10.7041894374857
41033,85481,41.384470011856024
41035,66310,8.784451733880497
41037,7843,0.7744997826761727
41039,368882,64.72578680177618
41041,47881,38.79865291985818
41043,122870,43.46194853744537
41045,30431,2.6071812593391286
41047,335553,230.55727551255956
41049,11215,4.6230457442396915
41051,798647,1414.5341592854413
41053,81427,88.72730656583435
41055,1605,1.6174201292840997
41057,26076,18.856755071607527
41059,76898,20.333427290836212
41061,26028,10.954839869003775
41063,6924,1.9020953834491678
41065,25866,8.997960459081316
41067,581821,655.3994795793475
41069,1426,0.6962307491884481
41071,103820,117.74618985560163
42001,102023,193.2177887886239
42003,1225561,1638.6333479225477
42005,66331,99.02907335836522
42007,166896,373.79197531558685
42009,48611,47.36212602003708
42011,416642,472.733668736726
42013,123842,233.18650830553048
42015,61304,52.096925622671186
42017,626370,987.9905080508887
42019,186566,233.80301887563502
42021,134550,192.97323968187575
42023,4686,11.660936052257284
42025,63931,161.62119746770745
42027,161443,143.5149818730523
42029,517156,670.0125912059245
42031,38827,63.39225016996312
42033,80216,68.76163827091486
42035,39074,43.11046088534984
42037,66220,132.8226585544918
42039,86164,82.62651384951526
42041,247433,443.01535342205096
42043,274515,485.90371965026037
42045,563527,2883.426240818933
42047,30608,36.54731081934017
42049,275972,339.2859968792131
42051,132289,164.5458153541403
42053,7351,17.07098821989695
42055,153751,197.06308390328485
42057,14506,32.75269609368774
42059,37144,63.976256850840336
42061,45421,50.53823094827106
42063,85755,101.73841721392905
42065,44084,66.58645360992008
42067,24562,61.787873066088466
42069,211454,446.00609456320757
42071,538347,539.1419692839739
42073,87382,239.93921723336084
42075,138674,376.6783324797923
42077,362613,1024.566960609877
42079,317884,345.7426134371779
42081,114859,90.92373361723673
42083,41806,42.068704016339915
42085,112630,164.12625567350074
42087,46362,110.39782759441722
42089,167586,267.40255003227935
42091,821301,1655.7510528972757
42093,18294,135.79766991295165
42095,301778,782.1852044660077
42097,92325,191.07995570980722
42099,45924,81.55403108026167
42101,1575522,10789.494228276737
42103,55498,96.12978870167137
42105,16937,15.49812228790825
42107,143555,180.6429971267777
42109,40466,120.28676392181957
42111,74949,68.81563972381915
42113,6177,13.43383478065536
42115,41340,48.81849918914826
42117,41226,35.95955187344074
42119,45114,139.95321616833374
42121,52376,76.24871577479651
42123,40035,44.11798626784213
42125,207547,239.96156535712467
42127,51536,67.37904968177156
42129,354751,339.5772625770156
42131,27588,67.1415486358143
42133,444014,480.8380834074772
44001,48900,1523.0968011778186
44003,163861,902.0444672084843
44005,83075,711.4961589093781
44007,634533,1418.545177216195
44009,126242,347.5224042249138
45001,24657,48.05148980121596
45003,166926,153.92870225856979
45005,9214,22.287870117438473
45007,195995,258.86914543078933
45009,14600,36.756294660413765
45011,21577,38.61502110096481
45013,182658,256.3073217566753
45015,209065,168.9345464481934
45017,14713,37.453156118922344
45019,394708,381.1123598660919
45021,56711,142.2071990701125
45023,32326,54.89490122116471
45025,46024,56.696930508650716
45027,34017,48.619096247024345
45029,37568,34.6323368511173
45031,67253,117.93003819531488
45033,30871,75.31387487247066
45035,155474,268.9197826885641
45037,26769,52.764632509227546
45039,22712,31.93688579850295
45041,138561,171.131718921693
45043,61605,69.88873888747783
45045,498402,627.0470890356602
45047,70264,151.60300247167905
45049,19807,35.06872207214647
45051,320915,277.27986987096915
45053,27900,41.23425210354155
45055,64361,86.54345695377208
45057,89546,160.52797110745405
45059,66710,91.80369307631172
45061,17606,42.53584213631889
45063,286316,376.6237782016796
45065,9606,24.299830509094505
45067,31562,63.55245261615389
45069,27131,55.50524929987281
45071,38068,58.604538721899715
45073,76696,113.70558188729848
45075,88454,78.0725424490719
45077,122746,238.9980438421693
45079,408263,525.7121074948192
45081,20299,43.735477816553605
45083,302195,367.0936831228323
45085,106995,155.55656867919492
45087,27644,53.4412492260008
45089,31794,33.602755853257804
45091,258641,370.52261597996556
46003,2759,3.7629253766970714
46005,18374,14.165670055851471
46007,3437,2.764165131322326
46009,6969,11.712910216834462
46011,34239,41.77403367135788
46013,38840,21.930067812918573
46015,5256,6.037957473598248
46017,2053,4.093137803391218
46019,10177,4.282768914404455
46021,1435,1.8069895326141374
46023,9344,7.898889390177822
46025,3673,3.7106564327559877
46027,13925,32.69350397125592
46029,27993,38.31321512946215
46031,4168,1.5910118288562867
46033,8573,5.226146276330455
46035,19901,44.424776530452384
46037,5506,4.938224006972834
46039,4306,6.635136656318436
46041,5779,2.2814891707621245
46043,2930,6.59027648483668
46045,3940,3.3276715567512603
46047,6774,3.6777830961430302
46049,2322,2.2459009900171885
46051,7217,10.296899252425765
46053,4201,3.871241583889562
46055,2082,1.0961432490535037
46057,6000,10.913649290236096
46059,3301,2.229247182186501
46061,3397,7.638955165103954
46063,1311,0.46584639959799923
46065,17617,21.298656446487268
46067,7315,8.76931018775164
46069,1331,1.4926531634844225
46071,3287,1.6881287288673124
46073,2029,3.712929369839144
46075,735,0.729235808858447
46077,4967,5.628021895864228
46079,12574,21.435485005634796
46081,25234,29.962828423392136
46083,54914,93.11307045032441
46085,3869,2.196272689861019
46087,5511,9.344607955965177
46089,2364,1.9996295471379832
46091,4895,5.417581569438183
46093,27424,7.520112328525884
46095,2055,1.5132557332089336
46097,2229,3.810275107578363
46099,186749,225.01993413522783
46101,6506,12.231565205364818
46102,14335,6.5291053812856745
46103,109294,37.510796695528306
46105,2907,0.9672869295111057
46107,2326,2.511338913510429
46109,10285,8.894929301679374
46111,2388,4.0770691877769325
46115,6543,4.227981453062801
46117,2997,1.9094168895760657
46119,1331,1.2037268932020646
46121,10146,7.0253621310794525
46123,5468,3.2732241755503773
46125,8264,13.102435609220798
46127,15177,31.810514134422625
46129,5510,7.17099639307378
46135,22717,41.67766410889265
46137,2814,1.3742347819834595
47001,75775,220.26890137040692
47003,47558,99.84686454819334
47005,16112,36.885034959588005
47007,14602,35.85571540300014
47009,128443,226.56897307519935
47011,104557,316.22368371059025
47013,39687,79.61173728450514
47015,13976,52.46564379172637
47017,28018,46.64085184389203
47019,56391,162.31266557222764
47021,39929,130.0125427820367
47023,17150,59.845715824806405
47025,31613,71.50557399630262
47027,7686,29.547966687259102
47029,35336,79.56002974737987
47031,54531,125.49859687751017
47033,14499,54.21447879196685
47035,58634,85.53145203989611
47037,684017,1304.0970397404808
47039,11683,33.945560305498766
47041,19601,59.68293711121533
47043,51988,106.02567792621419
47045,37576,71.20180989230515
47047,39692,56.04467882602751
47049,17994,36.162088319590616
47051,41512,72.15132514132647
47053,49175,81.40416376847321
47055,29167,47.656136846381074
47057,23013,76.1654066644057
47059,68669,109.51126459524666
47061,13331,36.87828068299486
47063,63740,364.03322597865804
47065,357546,619.7257084809017
47067,6585,29.27984154076051
47069,25562,38.06933437577855
47071,25771,43.156525896874456
47073,56402,113.00102410496046
47075,17779,33.22149101072276
47077,27859,52.8403381299136
47079,32279,54.1794949553958
47081,24678,40.229406712243886
47083,8176,39.34025031360889
47085,18318,32.90256529105431
47087,11615,36.35041090901768
47089,53247,169.54383556645635
47091,17789,58.30241145160257
47093,456185,866.0328713772313
47095,7526,38.66727821107532
47097,26297,51.62655360959924
47099,42937,69.83235778556342
47101,11956,42.281596881420306
47103,33711,58.95721715191374
47105,51610,207.80624098116618
47107,52773,121.57726474968199
47109,25903,45.84763935946802
47111,23487,76.53527177032186
47113,97682,174.50672887003407
47115,28417,55.36348896440497
47117,32269,85.5563995688435
47119,89776,145.60358356502346
47121,11962,55.37611845575989
47123,45876,70.33453120047736
47125,196387,361.4070451327966
47127,6322,49.44088344868832
47129,21596,41.26446905959852
47131,30520,54.82117329110597
47133,22004,50.57597668044309
47135,7912,18.669688488374877
47137,5088,29.114522481483302
47139,16782,37.91882125116769
47141,76440,190.30552569834654
47143,32628,97.16684303230065
47145,52897,133.97476565133528
47147,69344,145.2589202444615
47149,307128,493.43504689622335
47151,21954,41.193016753163285
47153,14730,55.62894542266178
47155,96287,160.97100039124996
47157,937005,1188.9672589358659
47159,19458,59.88077747155824
47161,13301,26.948620827077335
47163,156734,364.26296490075725
47165,179473,331.24083578398205
47167,61446,129.5120539986043
47169,9573,81.34364825555507
47171,17780,95.21921404955663
47173,19293,78.10593069094286
47175,5704,20.671147984723554
47177,40454,93.30880166428304
47179,127055,384.25715622473757
47181,16649,22.53998351205125
47183,33626,57.80810470849646
47185,26580,70.25165602160563
47187,218648,375.23774448916674
47189,132663,226.55690506038724
48001,57863,52.29107007111202
48003,17818,11.138237250575006
48005,87607,99.45351683703129
48007,24763,75.05494142376811
48009,8789,9.16619599710877
48011,1916,1.9913000627835302
48013,48828,38.45250127603483
48015,29565,43.87534054949189
48017,7092,8.054308759652136
48019,21763,26.184294883455678
48021,82577,89.49670539280758
48023,3591,3.833256147301937
48025,32691,35.883027332738735
48027,342236,304.92285344180607
48029,1925865,1476.6630851860298
48031,11279,15.219077173988838
48033,665,0.6958327125267608
48035,18122,17.506701450051064
48037,93858,99.30036158312842
48039,353999,236.84726709439977
48041,219193,361.64977082035
48043,9216,1.3844332990690498
48045,1546,1.6322461246049498
48047,7180,7.322437776477953
48049,37834,38.227397671925836
48051,17863,25.63078397635169
48053,45750,43.215833945073165
48055,41401,73.16534671527656
48057,21807,28.022307326225704
48059,13770,14.668303562577101
48061,421750,398.1761871428585
48063,12813,62.37388496684139
48065,6032,6.21508954278456
48067,30087,30.817687600958603
48069,7787,8.175281674898756
48071,40292,62.385358256645645
48073,51903,47.85218052016069
48075,7226,9.689340407823682
48077,10387,9.015949408309309
48079,2904,3.5185506609332835
48081,3275,3.3628403645273894
48083,8391,6.244024543739655
48085,944350,1038.1331478796594
48087,2996,3.117506651657456
48089,21022,21.01836389544025
48091,135097,226.28491258567382
48093,13495,13.68028311837988
48095,4233,4.079000807795203
48097,39571,42.801086636841816
48099,75389,69.02745182279047
48101,1623,1.7207997055580488
48103,4839,5.762580589732246
48105,3633,1.2225107865999079
48107,5861,6.172056564723543
48109,2241,0.5427351966386545
48111,7243,4.545866682159678
48113,2586552,2772.4417038854963
48115,12964,13.566181144011246
48117,18899,11.92883299527928
48119,5215,18.273368169181808
48121,807047,823.124235861762
48123,20435,21.755201492490066
48125,2216,2.328769630587547
48127,10663,7.617434706077173
48129,3387,3.463225261175621
48131,11355,6.080459055508419
48133,18270,18.934292090423956
48135,158342,164.86849963151607
48137,2055,0.9228735102994899
48139,168838,173.06130440322784
48141,837654,750.9121075072584
48143,41482,36.775226201304775
48145,17299,21.706450581253982
48147,34175,37.174583088067045
48149,25066,25.36897061548742
48151,3883,4.111663499963625
48153,5872,5.617633216094484
48155,1408,1.907041462099524
48157,739342,815.4677378485891
48159,10679,35.55750643720166
48161,19709,21.56360210244922
48163,19394,16.370889521954506
48165,20321,12.703928584928471
48167,327089,739.3538340860116
48169,6288,6.662322787934704
48171,26208,23.723142844800307
48173,1430,1.50032001644529
48175,7531,8.489298546585822
48177,20667,18.69072085419166
48179,22685,23.32147427779689
48181,128560,128.1138888179107
48183,123494,438.8973925970804
48185,27630,33.68113852603546
48187,155137,209.50754326131485
48189,34113,32.15390257273924
48191,3074,3.2481113777958113
48193,8269,9.552017621337793
48195,5547,5.741892707143599
48197,3952,5.449393060209182
48199,56379,61.786308831259916
48201,4602523,2537.7647519408556
48203,66645,71.61809330490891
48205,5767,3.72207144077738
48207,5809,6.113512373717999
48209,204150,289.954653533677
48211,4061,4.263126520712333
48213,80460,83.0779835944857
48215,849389,516.2167973578984
48217,35399,34.9000301392614
48219,23162,24.039230869105793
48221,56901,126.26030778183706
48223,36240,44.831883634455004
48225,22955,18.208424478729853
48227,36667,38.40706470811353
48229,4098,0.8215183617729194
48231,92152,101.95816243773716
48233,21571,22.926443952006796
48235,1524,1.3771943558880242
48237,8842,9.28576378965387
48239,14820,16.811786235232294
48241,35504,36.277585140359704
48243,2234,0.9138386498937741
48245,255210,255.125422923987
48247,5282,4.461813831089407
48249,41192,45.73043058121735
48251,163475,215.7337494961765
48253,19891,20.33774314366111
48255,15387,19.699517138212098
48257,118910,143.57270453782158
48259,41982,61.05897368195438
48261,595,0.36775093594727254
48263,749,0.7918532424695766
48265,51365,44.320322502825434
48267,4408,3.368468823852705
48269,228,0.23870204387629648
48271,3675,2.5575440687104285
48273,31425,32.6133118638089
48275,3733,4.1846687569695655
48277,49532,52.04858494310161
48279,13262,12.296325952931284
48281,20640,27.93121334562735
48283,7409,4.751305258718931
48285,19941,19.904900172860536
48287,16952,25.990027368427317
48289,17098,15.432183578034493
48291,81862,68.11719592891123
48293,23515,24.559358921809764
48295,3469,3.569088577631867
48297,12123,10.825318536696852
48299,20640,20.541908242551727
48301,102,0.14032019844997284
48303,301454,316.55000456785484
48305,5808,6.143850502587874
48307,8098,7.223887341047596
48309,248429,227.92702547680946
48311,662,0.5514475010420101
48313,14128,29.122968481124268
48315,10083,23.626175393451156
48317,5614,5.784772645162435
48319,4161,4.287459424559157
48321,36743,25.88759539147499
48323,57970,42.63250763382239
48325,49334,35.44991650438233
48327,2123,2.248557743810575
48329,164194,171.571374913344
48331,24664,23.466270026914533
48333,4902,6.302836727937955
48335,8558,8.879475596086522
48337,19409,20.091907310281297
48339,554445,503.3582471366207
48341,21801,22.743229217877637
48343,12424,47.12724078244923
48345,1156,1.112838994740069
48347,65558,65.3862627991631
48349,48583,43.55942101740677
48351,14057,14.598818985113375
48353,14966,15.625676156976555
48355,360486,398.2922314507494
48357,10348,10.774714572377926
48359,2090,1.3078144618941299
48361,84047,217.1216810467962
48363,28317,27.760998121714447
48365,23440,28.067452177339195
48367,129802,137.9519378378665
48369,9852,10.477436466154177
48371,15797,3.105988670787237
48373,47837,42.30671837066979
48375,120899,124.30860217413989
48377,7123,1.7069431507612414
48379,11473,43.3946175824875
48381,132475,135.92763400067267
48383,3752,3.0152777749809956
48385,3389,4.6180605288077965
48387,12275,11.374469415513556
48389,15125,5.326481000493491
48391,7236,8.745411198683577
48393,885,0.9138985707438644
48395,16890,18.956159191544376
48397,93642,614.6003324651327
48399,10310,9.335419978010389
48401,53595,56.21641948593102
48403,10458,18.01985590580715
48405,8327,13.884491127549639
48407,27819,43.430271295685266
48409,67046,92.2016350021716
48411,5962,5.046845944957371
48413,3061,2.2273601852130103
48415,17239,18.05794973048301
48417,3311,3.472136237713465
48419,25478,30.124552991066537
48421,3058,3.1461993724579296
48423,225015,232.09023583170114
48425,8743,44.23261237096173
48427,63894,49.81626404204071
48429,9372,9.80912258135192
48431,1141,1.1727985543230257
48433,1385,1.435779623894388
48435,3865,2.52460649437785
48437,7484,7.872732627237699
48439,2019977,2177.7281932715778
48441,136348,141.86587151784698
48443,862,0.3436142254427634
48445,12615,13.333745395436054
48447,1567,1.6453996711943042
48449,32730,75.53017810516859
48451,117466,72.36639079629731
48453,1203166,1137.0445544367562
48455,14569,19.954169580951206
48457,21496,22.58629116885144
48459,40769,67.3618414295578
48461,3634,2.765316804493276
48463,27009,16.548724930038688
48465,49027,14.321847941605151
48467,54368,61.94320150577731
48469,91970,100.56829994683179
48471,71539,87.54666574808982
48473,49987,94.3139920814384
48475,11586,12.911322366077991
48477,34796,54.469402088999786
48479,272053,76.97423900404274
48481,41551,37.046480805334795
48483,5482,5.735687896749564
48485,131818,201.25041444273336
48487,12906,12.69005412202947
48489,21754,32.79602064964238
48491,527057,450.0968360537707
48493,48198,57.41181591093619
48495,7802,8.690564632967522
48497,64639,67.86606087197418
48499,43815,61.6975825493571
48501,8571,10.062828375689508
48503,18114,18.7274464726798
48505,14369,12.989756081919703
48507,12131,8.893193563664514
49001,6443,2.162903340274035
49003,53001,6.939093075327393
49005,122336,93.03103648338832
49007,20356,12.231553492920531
49009,612,0.7693499240884356
49011,340621,475.90047192714746
49013,20219,5.573286730396252
49015,10248,2.044715096488836
49017,5017,0.8498870796303162
49019,9616,2.351259687413519
49021,49691,13.017416767851849
49023,10948,2.817158286980878
49025,7350,1.5658045613727778
49027,12733,1.6235853468365196
49029,11391,16.580802732637057
49031,1904,2.1790433090415906
49033,2350,1.936787705467928
49035,1120805,1233.0033994217797
49037,15281,1.723109359889626
49039,29366,16.23909445272255
49041,21118,9.699694094293761
49043,40511,19.288650729397684
49045,65185,7.844039271851948
49047,36323,7.295723633304989
49049,590440,244.4810842934097
49051,30523,22.63762730794244
49053,160537,56.97170203682203
49055,2694,0.9699020322429791
49057,247731,333.7196167888307
50001,36939,44.5233618514746
50003,35920,51.664601110123634
50005,30425,44.9318786321491
50007,162052,255.56146682657263
50009,6208,8.942940110191977
50011,49025,69.1036566839856
50013,6965,34.99686019252135
50015,25268,52.98304700074228
50017,28937,40.68656975390029
50019,26911,36.35553134623087
50021,59273,61.18126542746088
50023,58477,81.85404454255756
50025,43150,52.63819179356036
50027,55427,55.301510195430154
51001,32742,54.45617085752968
51003,106355,145.13889538573267
51005,15286,33.98047105463747
51007,12854,35.53487950666892
51009,31882,66.15587206449626
51011,15577,46.069165717337476
51013,231803,8761.390071666987
51015,74701,76.43319243962488
51017,4393,8.169184782051019
51019,77908,99.76491584804629
51021,6447,17.89523983008768
51023,33222,60.31194400602696
51025,16665,28.938645338914966
51027,22138,43.740958410674196
51029,17004,28.830997993736172
51031,55170,107.80140736916371
51033,30184,55.50271955331199
51035,29738,62.13199735185004
51036,6995,34.34324826494648
51037,12095,25.08086765526472
51041,339447,764.4095495523395
51043,14365,80.17755657880457
51045,5113,15.338862436579953
51047,50450,130.35126792143168
51049,9786,32.22858222727462
51051,14960,44.74684469333338
51053,28308,55.339854852893076
51057,11036,41.21148734480164
51059,1143529,2802.926305741864
51061,69115,104.82266290081374
51063,15666,40.85794844791247
51065,26282,89.5962520292816
51067,56233,78.42833148443371
51069,85153,202.57877627514506
51071,16814,46.475549979875886
51073,37161,144.53784716605324
51075,22482,76.51649437546476
51077,15811,35.3187909300463
51079,19410,122.61456996476957
51081,11659,38.857820990534506
51083,34779,41.52671434700974
51085,104449,218.133859177241
51087,325642,1305.426944177139
51089,51588,133.75270413015932
51091,2214,5.292737705261021
51093,36372,110.20690915925158
51095,74153,459.30870363800574
51097,7052,21.2656051775984
51099,25890,135.92327263160752
51101,16497,57.02791972342381
51103,10804,71.61957653873463
51105,24134,55.10006518935303
51107,385143,729.5750299349423
51109,35380,68.58500315502896
51111,12278,28.213798423623988
51113,13139,40.29650986287094
51115,8796,83.51827014112052
51117,30847,44.90780066478586
51119,10700,74.10467387934094
51121,97997,251.14435878418158
51125,14812,31.018955892470913
51127,21103,93.48708396955075
51131,11957,33.66595954097638
51133,12223,55.29899170275517
51135,15500,48.246129124062215
51137,35612,102.49552004900495
51139,23749,75.00546885539603
51141,17859,36.53038935689909
51143,61676,62.590181933688264
51145,28574,107.86407107580085
51147,22956,64.1737790030622
51149,37894,132.97772851904165
51153,456749,1309.7420513408224
51155,34234,102.69805427295353
51157,7332,27.195605100308214
51159,8878,44.64093194763438
51161,93583,369.55787550799676
51163,22509,37.09354178617102
51165,79444,92.08632619914962
51167,27408,57.23706004151271
51169,22009,40.79545752793649
51171,43045,83.55585822877954
51173,31059,68.40570670927123
51175,17939,29.450433938669978
51177,131412,313.59876339358925
51179,144012,512.4627289338088
51181,6600,23.01574965565661
51183,11486,22.87053243978441
51185,42080,80.91699563868423
51187,39449,178.91501125150646
51191,54406,95.94125026844142
51193,17638,70.38253150938104
51195,39025,96.44945361788714
51197,28940,61.83327629362917
51199,67587,535.2086274804788
51510,156505,10130.226204414914
51520,16843,1255.1193900199185
51530,6399,827.1771800059053
51540,47042,4496.499394435245
51550,237820,666.907600591033
51570,17593,2285.4509589688755
51580,5582,1023.7831583463475
51590,41512,939.9616540298498
51595,5381,724.7686220197007
51600,23865,3642.120157208229
51610,14067,6731.017251643763
51620,8211,942.7291667525872
51630,28469,2492.5890256562384
51640,6638,814.6486406728939
51650,135583,2269.46613105028
51660,53391,3282.3868799183933
51670,22408,1955.5885543023421
51678,7110,3189.018432089866
51680,80131,1577.361486285668
51683,41457,3795.3110130458026
51685,16423,7478.732881103699
51690,13101,1171.0633520213146
51700,180145,2483.713164921149
51710,245592,3812.305266713345
51720,3990,484.5527474412625
51730,31827,1353.6742233319749
51735,12039,552.9518770231622
51740,95311,2415.496809008916
51750,17630,1663.0069858216061
51760,223787,3597.1710946926114
51770,99621,2366.3247636942037
51775,25519,1823.8858797922978
51790,24452,1197.828078732627
51800,89160,210.26419193601015
51810,450135,1444.9065974684886
51820,21926,1333.7389355146645
51830,14788,1805.5390087523108
51840,27789,3050.461757348435
53001,19452,8.698070136810104
53003,22337,30.27079388194811
53005,194168,94.02653398368035
53007,75757,21.549894283018574
53009,74487,34.86347798965169
53011,465384,584.8593541181878
53013,4001,3.9418179816109817
53015,105112,74.3442189588695
53017,41371,19.217433771224254
53019,7576,2.9213225477146234
53021,90660,61.26309750745406
53023,2224,2.69584966591587
53025,94860,29.111267170739893
53027,71967,30.565513752451952
53029,81636,322.21177982133037
53031,30856,13.97502640331957
53033,2163257,829.2429902172487
53035,262475,497.88471176877215
