fips,month,rent,rent_yoy,rent_index
06085,2019-10-01,2573,-2517,99.92233009708738
06085,2019-11-01,2542,-2470,98.71844660194175
06085,2019-12-01,2529,-2449,98.2135922330097
06085,2020-01-01,2543,-2435,98.75728155339806
06085,2020-02-01,2575,-2445,100
06085,2020-03-01,2605,-2477,101.16504854368932
06085,2020-04-01,2591,-2545,100.62135922330097
06085,2020-05-01,2544,-2638,98.79611650485437
06085,2020-06-01,2489,-2735,96.66019417475728
06085,2020-07-01,2434,-2828,94.52427184466019
06085,2020-08-01,2378,-2886,92.3495145631068
06085,2020-09-01,2293,-2931,89.0485436893204
06085,2020-10-01,2228,-2918,86.52427184466019
06085,2020-11-01,2170,-2914,84.27184466019418
06085,2020-12-01,2148,-2910,83.41747572815534
06085,2021-01-01,2157,-2929,83.76699029126213
06085,2021-02-01,2180,-2970,84.66019417475728
06085,2021-03-01,2197,-3013,85.32038834951456
06095,2018-01-01,1736,-1568,92.09549071618038
06095,2018-02-01,1734,-1570,91.9893899204244
06095,2018-03-01,1744,-1594,92.51989389920425
06095,2018-04-01,1779,-1571,94.37665782493369
06095,2018-05-01,1806,-1614,95.80901856763926
06095,2018-06-01,1839,-1681,97.55968169761273
06095,2018-07-01,1858,-1750,98.56763925729443
06095,2018-08-01,1858,-1774,98.56763925729443
06095,2018-09-01,1844,-1808,97.82493368700266
06095,2018-10-01,1834,-1840,97.29442970822281
06095,2018-11-01,1833,-1801,97.24137931034483
06095,2018-12-01,1836,-1736,97.40053050397877
06095,2019-01-01,1834,-1638,97.29442970822281
06095,2019-02-01,1834,-1634,97.29442970822281
06095,2019-03-01,1840,-1648,97.61273209549071
06095,2019-04-01,1847,-1711,97.9840848806366
06095,2019-05-01,1862,-1750,98.77984084880637
06095,2019-06-01,1873,-1805,99.36339522546419
06095,2019-07-01,1883,-1833,99.89389920424404
06095,2019-08-01,1879,-1837,99.6816976127321
06095,2019-09-01,1891,-1797,100.3183023872679
06095,2019-10-01,1886,-1782,100.05305039787797
06095,2019-11-01,1884,-1782,99.94694960212202
06095,2019-12-01,1861,-1811,98.72679045092838
06095,2020-01-01,1871,-1797,99.25729442970822
06095,2020-02-01,1885,-1783,100
06095,2020-03-01,1901,-1779,100.84880636604774
06095,2020-04-01,1886,-1808,100.05305039787797
06095,2020-05-01,1876,-1848,99.52254641909815
06095,2020-06-01,1877,-1869,99.57559681697613
06095,2020-07-01,1895,-1871,100.53050397877985
06095,2020-08-01,1923,-1835,102.01591511936338
06095,2020-09-01,1952,-1830,103.55437665782495
06095,2020-10-01,1967,-1805,104.35013262599469
06095,2020-11-01,1973,-1795,104.6684350132626
06095,2020-12-01,1979,-1743,104.9867374005305
06095,2021-01-01,1989,-1753,105.51724137931035
06095,2021-02-01,1986,-1784,105.35809018567639
06095,2021-03-01,1981,-1821,105.09283819628648
06097,2018-01-01,2058,-1600,105.48436699128652
06097,2018-02-01,2028,-1632,103.94669400307535
06097,2018-03-01,2026,-1638,103.84418247052794
06097,2018-04-01,2016,-1682,103.33162480779087
06097,2018-05-01,2035,-1627,104.3054843669913
06097,2018-06-01,1987,-1701,101.8452075858534
06097,2018-07-01,1984,-1726,101.6914402870323
06097,2018-08-01,1970,-1812,100.97385955920042
06097,2018-09-01,2024,-1752,103.74167093798053
06097,2018-10-01,2007,-1777,102.87032291132752
06097,2018-11-01,1982,-1922,101.58892875448488
06097,2018-12-01,1946,-2086,99.74372116863147
06097,2019-01-01,1936,-2180,99.23116350589441
06097,2019-02-01,1938,-2118,99.33367503844183
06097,2019-03-01,1948,-2104,99.84623270117888
06097,2019-04-01,1964,-2068,100.66632496155819
06097,2019-05-01,1984,-2086,101.6914402870323
06097,2019-06-01,1989,-1985,101.94771911840081
06097,2019-07-01,1994,-1974,102.20399794976936
06097,2019-08-01,1987,-1953,101.8452075858534
06097,2019-09-01,1980,-2068,101.48641722193747
06097,2019-10-01,1959,-2055,100.41004613018964
06097,2019-11-01,1941,-2023,99.48744233726295
06097,2019-12-01,1932,-1960,99.0261404407996
06097,2020-01-01,1945,-1927,99.69246540235777
06097,2020-02-01,1951,-1925,100
06097,2020-03-01,1958,-1938,100.35879036391594
06097,2020-04-01,1940,-1988,99.43618657098924
06097,2020-05-01,1930,-2038,98.92362890825218
06097,2020-06-01,1914,-2064,98.10353664787289
06097,2020-07-01,1918,-2070,98.3085597129677
06097,2020-08-01,1926,-2048,98.71860584315736
06097,2020-09-01,1935,-2025,99.17990773962072
06097,2020-10-01,1935,-1983,99.17990773962072
06097,2020-11-01,1930,-1952,98.92362890825218
06097,2020-12-01,1926,-1938,98.71860584315736
06097,2021-01-01,1933,-1957,99.07739620707329
06097,2021-02-01,1937,-1965,99.28241927216813
06097,2021-03-01,1944,-1972,99.64120963608406
06111,2018-01-01,1951,-1817,95.49681840430739
06111,2018-02-01,1962,-1850,96.0352422907489
06111,2018-03-01,1986,-1886,97.20998531571219
06111,2018-04-01,2003,-1951,98.04209495839451
06111,2018-05-01,2022,-1992,98.97209985315712
06111,2018-06-01,2033,-2001,99.51052373959864
06111,2018-07-01,2060,-1982,100.83210964268233
06111,2018-08-01,2079,-1969,101.76211453744493
06111,2018-09-01,2084,-1940,102.00685266764562
06111,2018-10-01,2062,-1880,100.9300048947626
06111,2018-11-01,2050,-1842,100.34263338228095
06111,2018-12-01,2040,-1834,99.85315712187959
06111,2019-01-01,2038,-1864,99.75526186979931
06111,2019-02-01,2031,-1893,99.41262848751835
06111,2019-03-01,2029,-1943,99.31473323543808
06111,2019-04-01,2046,-1960,100.14684287812041
06111,2019-05-01,2066,-1978,101.12579539892315
06111,2019-06-01,2086,-1980,102.1047479197259
06111,2019-07-01,2092,-2028,102.3984336759667
06111,2019-08-01,2079,-2079,101.76211453744493
06111,2019-09-01,2073,-2095,101.4684287812041
06111,2019-10-01,2065,-2059,101.07684777288301
06111,2019-11-01,2051,-2049,100.39158100832111
06111,2019-12-01,2035,-2045,99.6084189916789
06111,2020-01-01,2031,-2045,99.41262848751835
06111,2020-02-01,2043,-2019,100
06111,2020-03-01,2051,-2007,100.39158100832111
06111,2020-04-01,2036,-2056,99.65736661771905
06111,2020-05-01,2031,-2101,99.41262848751835
06111,2020-06-01,2039,-2133,99.80420949583944
06111,2020-07-01,2066,-2118,101.12579539892315
06111,2020-08-01,2091,-2067,102.34948604992657
06111,2020-09-01,2102,-2044,102.88790993636809
06111,2020-10-01,2120,-2010,103.76896720509055
06111,2020-11-01,2132,-1970,104.3563387175722
06111,2020-12-01,2149,-1921,105.18844836025454
06111,2021-01-01,2157,-1905,105.58002936857562
06111,2021-02-01,2162,-1924,105.82476749877631
06111,2021-03-01,2168,-1934,106.11845325501714
08001,2018-01-01,1374,-1312,91.96787148594377
08001,2018-02-01,1387,-1279,92.83801874163319
08001,2018-03-01,1407,-1311,94.17670682730925
08001,2018-04-01,1433,-1299,95.9170013386881
08001,2018-05-01,1446,-1342,96.78714859437751
08001,2018-06-01,1455,-1377,97.38955823293173
08001,2018-07-01,1464,-1406,97.99196787148594
08001,2018-08-01,1475,-1401,98.72824631860776
08001,2018-09-01,1481,-1371,99.12985274431058
08001,2018-10-01,1484,-1352,99.33065595716198
08001,2018-11-01,1478,-1314,98.92904953145917
08001,2018-12-01,1473,-1299,98.59437751004016
08001,2019-01-01,1469,-1279,98.32663989290495
08001,2019-02-01,1471,-1303,98.46050870147256
08001,2019-03-01,1473,-1341,98.59437751004016
08001,2019-04-01,1481,-1385,99.12985274431058
08001,2019-05-01,1495,-1397,100.0669344042838
08001,2019-06-01,1509,-1401,101.00401606425702
08001,2019-07-01,1521,-1407,101.80722891566265
08001,2019-08-01,1527,-1423,102.20883534136547
08001,2019-09-01,1529,-1433,102.34270414993307
08001,2019-10-01,1525,-1443,102.07496653279786
08001,2019-11-01,1510,-1446,101.07095046854081
08001,2019-12-01,1501,-1445,100.46854082998662
08001,2020-01-01,1494,-1444,100
08001,2020-02-01,1494,-1448,100
08001,2020-03-01,1497,-1449,100.20080321285141
08001,2020-04-01,1489,-1473,99.66532797858099
08001,2020-05-01,1490,-1500,99.73226238286479
08001,2020-06-01,1494,-1524,100
08001,2020-07-01,1511,-1531,101.13788487282463
08001,2020-08-01,1525,-1529,102.07496653279786
08001,2020-09-01,1534,-1524,102.67737617135208
08001,2020-10-01,1536,-1514,102.81124497991966
08001,2020-11-01,1531,-1489,102.47657295850068
08001,2020-12-01,1517,-1485,101.53949129852744
08001,2021-01-01,1519,-1469,101.67336010709505
08001,2021-02-01,1521,-1467,101.80722891566265
08001,2021-03-01,1531,-1463,102.47657295850068
08005,2018-01-01,1425,-1391,93.87351778656127
08005,2018-02-01,1433,-1407,94.40052700922266
08005,2018-03-01,1450,-1388,95.52042160737813
08005,2018-04-01,1466,-1394,96.57444005270092
08005,2018-05-01,1483,-1441,97.69433465085639
08005,2018-06-01,1498,-1466,98.68247694334651
08005,2018-07-01,1513,-1475,99.67061923583663
08005,2018-08-01,1519,-1457,100.06587615283267
08005,2018-09-01,1516,-1448,99.86824769433466
08005,2018-10-01,1509,-1419,99.40711462450594
08005,2018-11-01,1498,-1392,98.68247694334651
08005,2018-12-01,1490,-1370,98.15546772068511
08005,2019-01-01,1487,-1363,97.95783926218708
08005,2019-02-01,1492,-1374,98.28722002635047
08005,2019-03-01,1504,-1396,99.07773386034255
08005,2019-04-01,1518,-1414,100
08005,2019-05-01,1534,-1432,101.0540184453228
08005,2019-06-01,1548,-1448,101.97628458498025
08005,2019-07-01,1557,-1469,102.56916996047431
08005,2019-08-01,1558,-1480,102.63504611330698
08005,2019-09-01,1546,-1486,101.84453227931489
08005,2019-10-01,1534,-1484,101.0540184453228
08005,2019-11-01,1522,-1474,100.26350461133069
08005,2019-12-01,1518,-1462,100
08005,2020-01-01,1513,-1461,99.67061923583663
08005,2020-02-01,1518,-1466,100
08005,2020-03-01,1526,-1482,100.5270092226614
08005,2020-04-01,1520,-1516,100.13175230566536
08005,2020-05-01,1514,-1554,99.7364953886693
08005,2020-06-01,1509,-1587,99.40711462450594
08005,2020-07-01,1520,-1594,100.13175230566536
08005,2020-08-01,1529,-1587,100.72463768115942
08005,2020-09-01,1535,-1557,101.11989459815547
08005,2020-10-01,1533,-1535,100.98814229249011
08005,2020-11-01,1523,-1521,100.32938076416337
08005,2020-12-01,1513,-1523,99.67061923583663
08005,2021-01-01,1515,-1511,99.80237154150198
08005,2021-02-01,1527,-1509,100.59288537549406
08005,2021-03-01,1540,-1512,101.44927536231884
08013,2018-01-01,1560,-1486,95.82309582309583
08013,2018-02-01,1531,-1511,94.04176904176904
08013,2018-03-01,1543,-1509,94.77886977886978
08013,2018-04-01,1571,-1497,96.49877149877149
08013,2018-05-01,1613,-1507,99.07862407862407
08013,2018-06-01,1641,-1499,100.7985257985258
08013,2018-07-01,1665,-1527,102.27272727272727
08013,2018-08-01,1692,-1538,103.93120393120394
08013,2018-09-01,1674,-1572,102.82555282555283
08013,2018-10-01,1658,-1562,101.84275184275184
08013,2018-11-01,1644,-1542,100.982800982801
08013,2018-12-01,1657,-1499,101.78132678132678
08013,2019-01-01,1649,-1471,101.28992628992629
08013,2019-02-01,1632,-1430,100.24570024570025
08013,2019-03-01,1622,-1464,99.63144963144963
08013,2019-04-01,1634,-1508,100.36855036855037
08013,2019-05-01,1649,-1577,101.28992628992629
08013,2019-06-01,1673,-1609,102.76412776412775
08013,2019-07-01,1690,-1640,103.8083538083538
08013,2019-08-01,1701,-1683,104.48402948402948
08013,2019-09-01,1692,-1656,103.93120393120394
08013,2019-10-01,1675,-1641,102.88697788697789
08013,2019-11-01,1656,-1632,101.71990171990173
08013,2019-12-01,1638,-1676,100.61425061425062
08013,2020-01-01,1628,-1670,100
08013,2020-02-01,1628,-1636,100
08013,2020-03-01,1646,-1598,101.1056511056511
08013,2020-04-01,1642,-1626,100.85995085995086
08013,2020-05-01,1641,-1657,100.7985257985258
08013,2020-06-01,1628,-1718,100
08013,2020-07-01,1640,-1740,100.73710073710073
08013,2020-08-01,1645,-1757,101.04422604422605
08013,2020-09-01,1641,-1743,100.7985257985258
08013,2020-10-01,1625,-1725,99.81572481572482
08013,2020-11-01,1604,-1708,98.52579852579852
08013,2020-12-01,1581,-1695,97.11302211302211
08013,2021-01-01,1581,-1675,97.11302211302211
08013,2021-02-01,1596,-1660,98.03439803439802
08013,2021-03-01,1620,-1672,99.5085995085995
08014,2018-01-01,1722,-1602,93.03079416531604
08014,2018-02-01,1722,-1614,93.03079416531604
08014,2018-03-01,1747,-1627,94.38141545110751
08014,2018-04-01,1761,-1633,95.13776337115073
08014,2018-05-01,1788,-1696,96.5964343598055
08014,2018-06-01,1814,-1688,98.00108049702864
08014,2018-07-01,1847,-1705,99.78390059427336
08014,2018-08-01,1873,-1687,101.18854673149649
08014,2018-09-01,1870,-1688,101.02647217720151
08014,2018-10-01,1860,-1668,100.48622366288494
08014,2018-11-01,1850,-1630,99.94597514856835
08014,2018-12-01,1841,-1607,99.45975148568341
08014,2019-01-01,1830,-1614,98.86547811993516
08014,2019-02-01,1824,-1620,98.54132901134521
08014,2019-03-01,1832,-1662,98.97352782279849
08014,2019-04-01,1847,-1675,99.78390059427336
08014,2019-05-01,1857,-1719,100.32414910858995
08014,2019-06-01,1883,-1745,101.72879524581306
08014,2019-07-01,1907,-1787,103.02539168017289
08014,2019-08-01,1919,-1827,103.67368989735277
08014,2019-09-01,1903,-1837,102.80929227444624
08014,2019-10-01,1892,-1828,102.215018908698
08014,2019-11-01,1875,-1825,101.2965964343598
08014,2019-12-01,1867,-1815,100.86439762290654
08014,2020-01-01,1853,-1807,100.10804970286331
08014,2020-02-01,1851,-1797,100
08014,2020-03-01,1847,-1817,99.78390059427336
08014,2020-04-01,1848,-1846,99.83792544570503
08014,2020-05-01,1841,-1873,99.45975148568341
08014,2020-06-01,1841,-1925,99.45975148568341
08014,2020-07-01,1846,-1968,99.72987574284171
08014,2020-08-01,1860,-1978,100.48622366288494
08014,2020-09-01,1861,-1945,100.54024851431657
08014,2020-10-01,1849,-1935,99.89195029713667
08014,2020-11-01,1832,-1918,98.97352782279849
08014,2020-12-01,1817,-1917,98.16315505132361
08014,2021-01-01,1807,-1899,97.62290653700703
08014,2021-02-01,1816,-1886,98.10913019989195
08014,2021-03-01,1848,-1846,99.83792544570503
08031,2018-01-01,1322,-1342,94.56366237482118
08031,2018-02-01,1330,-1350,95.13590844062946
08031,2018-03-01,1348,-1338,96.42346208869814
08031,2018-04-01,1370,-1308,97.99713876967095
08031,2018-05-01,1383,-1339,98.92703862660944
08031,2018-06-01,1395,-1345,99.78540772532189
08031,2018-07-01,1401,-1347,100.21459227467811
08031,2018-08-01,1406,-1332,100.5722460658083
08031,2018-09-01,1404,-1326,100.42918454935624
08031,2018-10-01,1391,-1311,99.49928469241775
08031,2018-11-01,1383,-1291,98.92703862660944
08031,2018-12-01,1380,-1268,98.71244635193133
08031,2019-01-01,1382,-1262,98.85550786838341
08031,2019-02-01,1386,-1274,99.14163090128756
08031,2019-03-01,1392,-1304,99.57081545064378
08031,2019-04-01,1404,-1336,100.42918454935624
08031,2019-05-01,1416,-1350,101.28755364806867
08031,2019-06-01,1428,-1362,102.14592274678111
08031,2019-07-01,1435,-1367,102.64663805436338
08031,2019-08-01,1436,-1376,102.71816881258941
08031,2019-09-01,1424,-1384,101.85979971387698
08031,2019-10-01,1412,-1370,101.00143061516451
08031,2019-11-01,1398,-1368,100
08031,2019-12-01,1390,-1370,99.4277539341917
08031,2020-01-01,1391,-1373,99.49928469241775
08031,2020-02-01,1398,-1374,100
08031,2020-03-01,1410,-1374,100.85836909871244
08031,2020-04-01,1406,-1402,100.5722460658083
08031,2020-05-01,1395,-1437,99.78540772532189
08031,2020-06-01,1378,-1478,98.569384835479255
08031,2020-07-01,1368,-1502,97.85407725321889
08031,2020-08-01,1358,-1514,97.13876967095851
08031,2020-09-01,1345,-1503,96.20886981402002
08031,2020-10-01,1335,-1489,95.49356223175965
08031,2020-11-01,1320,-1476,94.4206008583691
08031,2020-12-01,1312,-1468,93.84835479256081
08031,2021-01-01,1309,-1473,93.63376251788269
08031,2021-02-01,1322,-1474,94.56366237482118
08031,2021-03-01,1339,-1481,95.77968526466381
08035,2018-01-01,1835,-1757,96.07329842931938
08035,2018-02-01,1847,-1747,96.70157068062827
08035,2018-03-01,1858,-1768,97.27748691099475
08035,2018-04-01,1879,-1783,98.37696335078535
08035,2018-05-01,1895,-1827,99.21465968586386
08035,2018-06-01,1896,-1868,99.26701570680628
08035,2018-07-01,1892,-1920,99.05759162303664
08035,2018-08-01,1889,-1911,98.90052356020942
08035,2018-09-01,1888,-1878,98.84816753926702
08035,2018-10-01,1883,-1795,98.58638743455498
08035,2018-11-01,1878,-1750,98.32460732984293
08035,2018-12-01,1881,-1759,98.48167539267016
08035,2019-01-01,1887,-1783,98.79581151832461
08035,2019-02-01,1895,-1799,99.21465968586386
08035,2019-03-01,1910,-1806,100
08035,2019-04-01,1930,-1828,101.04712041884815
08035,2019-05-01,1954,-1836,102.30366492146597
08035,2019-06-01,1959,-1833,102.56544502617801
08035,2019-07-01,1955,-1829,102.35602094240839
08035,2019-08-01,1947,-1831,101.93717277486911
08035,2019-09-01,1935,-1841,101.30890052356021
08035,2019-10-01,1925,-1841,100.78534031413614
08035,2019-11-01,1911,-1845,100.0523560209424
08035,2019-12-01,1906,-1856,99.79057591623037
08035,2020-01-01,1902,-1872,99.58115183246073
08035,2020-02-01,1910,-1880,100
08035,2020-03-01,1928,-1892,100.94240837696336
08035,2020-04-01,1924,-1936,100.73298429319372
08035,2020-05-01,1910,-1998,100
08035,2020-06-01,1895,-2023,99.21465968586386
08035,2020-07-01,1908,-2002,99.89528795811519
08035,2020-08-01,1921,-1973,100.5759162303665
08035,2020-09-01,1925,-1945,100.78534031413614
08035,2020-10-01,1927,-1923,100.89005235602093
08035,2020-11-01,1929,-1893,100.99476439790575
08035,2020-12-01,1933,-1879,101.20418848167539
08035,2021-01-01,1938,-1866,101.46596858638743
08035,2021-02-01,1951,-1869,102.14659685863874
08035,2021-03-01,1967,-1889,102.98429319371726
08041,2018-01-01,1164,-1040,90.79563182527302
08041,2018-02-01,1168,-1022,91.10764430577223
08041,2018-03-01,1183,-1059,92.27769110764432
08041,2018-04-01,1197,-1077,93.36973478939157
08041,2018-05-01,1205,-1127,93.99375975039001
08041,2018-06-01,1207,-1167,94.14976599063962
08041,2018-07-01,1216,-1152,94.85179407176287
08041,2018-08-01,1221,-1141,95.24180967238689
08041,2018-09-01,1219,-1145,95.08580343213728
08041,2018-10-01,1215,-1163,94.77379095163808
08041,2018-11-01,1208,-1154,94.22776911076443
08041,2018-12-01,1211,-1129,94.46177847113884
08041,2019-01-01,1211,-1117,94.46177847113884
08041,2019-02-01,1219,-1117,95.08580343213728
08041,2019-03-01,1231,-1135,96.02184087363494
08041,2019-04-01,1243,-1151,96.9578783151326
08041,2019-05-01,1262,-1148,98.4399375975039
08041,2019-06-01,1276,-1138,99.53198127925117
08041,2019-07-01,1291,-1141,100.70202808112325
08041,2019-08-01,1294,-1148,100.93603744149766
08041,2019-09-01,1290,-1148,100.62402496099845
08041,2019-10-01,1285,-1145,100.23400936037442
08041,2019-11-01,1278,-1138,99.68798751950078
08041,2019-12-01,1280,-1142,99.84399375975039
08041,2020-01-01,1279,-1143,99.76599063962558
08041,2020-02-01,1282,-1156,100
08041,2020-03-01,1286,-1176,100.31201248049922
08041,2020-04-01,1287,-1199,100.39001560062401
08041,2020-05-01,1290,-1234,100.62402496099845
08041,2020-06-01,1297,-1255,101.17004680187208
08041,2020-07-01,1314,-1268,102.49609984399375
08041,2020-08-01,1334,-1254,104.05616224648986
08041,2020-09-01,1344,-1236,104.83619344773791
08041,2020-10-01,1347,-1223,105.07020280811233
08041,2020-11-01,1344,-1212,104.83619344773791
08041,2020-12-01,1337,-1223,104.29017160686426
08041,2021-01-01,1341,-1217,104.6021840873635
08041,2021-02-01,1350,-1214,105.30421216848673
08041,2021-03-01,1371,-1201,106.94227769110765
08059,2018-01-01,1389,-1325,92.66177451634422
08059,2018-02-01,1400,-1318,93.3955970647098
08059,2018-03-01,1417,-1337,94.52968645763843
08059,2018-04-01,1434,-1340,95.66377585056705
08059,2018-05-01,1453,-1351,96.93128752501667
08059,2018-06-01,1472,-1360,98.19879919946631
08059,2018-07-01,1487,-1377,99.19946631087392
08059,2018-08-01,1492,-1376,99.53302201467645
08059,2018-09-01,1470,-1386,98.0653769179453
08059,2018-10-01,1460,-1376,97.39826551034024
08059,2018-11-01,1449,-1355,96.66444296197466
08059,2018-12-01,1459,-1321,97.33155436957972
08059,2019-01-01,1459,-1319,97.33155436957972
08059,2019-02-01,1460,-1340,97.39826551034024
08059,2019-03-01,1465,-1369,97.73182121414277
08059,2019-04-01,1469,-1399,97.99866577718478
08059,2019-05-01,1489,-1417,99.33288859239494
08059,2019-06-01,1511,-1433,100.8005336891261
08059,2019-07-01,1533,-1441,102.26817878585723
08059,2019-08-01,1538,-1446,102.60173448965976
08059,2019-09-01,1529,-1411,102.00133422281522
08059,2019-10-01,1516,-1404,101.13408939292863
08059,2019-11-01,1504,-1394,100.33355570380253
08059,2019-12-01,1494,-1424,99.66644429619747
08059,2020-01-01,1492,-1426,99.53302201467645
08059,2020-02-01,1499,-1421,100
08059,2020-03-01,1508,-1422,100.60040026684456
08059,2020-04-01,1499,-1439,100
08059,2020-05-01,1489,-1489,99.33288859239494
08059,2020-06-01,1483,-1539,98.93262174783189
08059,2020-07-01,1494,-1572,99.66644429619747
08059,2020-08-01,1507,-1569,100.53368912608404
08059,2020-09-01,1517,-1541,101.20080053368912
08059,2020-10-01,1512,-1520,100.86724482988659
08059,2020-11-01,1502,-1506,100.20013342228151
08059,2020-12-01,1491,-1497,99.46631087391594
08059,2021-01-01,1492,-1492,99.53302201467645
08059,2021-02-01,1498,-1500,99.93328885923948
08059,2021-03-01,1509,-1507,100.66711140760506
08069,2018-01-01,1313,-1199,94.6647440519106
08069,2018-02-01,1305,-1221,94.08795962509012
08069,2018-03-01,1325,-1245,95.52992069214132
08069,2018-04-01,1339,-1299,96.53929343907714
08069,2018-05-01,1366,-1326,98.48594087959624
08069,2018-06-01,1375,-1329,99.13482335976929
08069,2018-07-01,1388,-1318,100.07209805335255
08069,2018-08-01,1393,-1307,100.43258832011537
08069,2018-09-01,1375,-1263,99.13482335976929
08069,2018-10-01,1360,-1262,98.05335255948089
08069,2018-11-01,1343,-1267,96.82768565248739
08069,2018-12-01,1344,-1282,96.89978370583994
08069,2019-01-01,1346,-1280,97.04397981254506
08069,2019-02-01,1357,-1253,97.83705839942321
08069,2019-03-01,1375,-1275,99.13482335976929
08069,2019-04-01,1393,-1285,100.43258832011537
08069,2019-05-01,1407,-1325,101.4419610670512
08069,2019-06-01,1413,-1337,101.87454938716655
08069,2019-07-01,1420,-1356,102.37923576063446
08069,2019-08-01,1422,-1364,102.52343186733958
08069,2019-09-01,1426,-1324,102.81182408074983
08069,2019-10-01,1416,-1304,102.09084354722422
08069,2019-11-01,1402,-1284,101.0814708002884
08069,2019-12-01,1383,-1305,99.71160778658977
08069,2020-01-01,1383,-1309,99.71160778658977
08069,2020-02-01,1387,-1327,100
08069,2020-03-01,1398,-1352,100.79307858687815
08069,2020-04-01,1396,-1390,100.64888248017303
08069,2020-05-01,1399,-1415,100.86517664023071
08069,2020-06-01,1410,-1416,101.65825522710887
08069,2020-07-01,1424,-1416,102.66762797404469
08069,2020-08-01,1428,-1416,102.95602018745494
08069,2020-09-01,1418,-1434,102.23503965392935
08069,2020-10-01,1398,-1434,100.79307858687815
08069,2020-11-01,1377,-1427,99.27901946647441
08069,2020-12-01,1373,-1393,98.99062725306416
08069,2021-01-01,1375,-1391,99.13482335976929
08069,2021-02-01,1388,-1386,100.07209805335255
08069,2021-03-01,1403,-1393,101.15356885364095
08123,2018-01-01,1182,-1014,94.93975903614458
08123,2018-02-01,1187,-1045,95.34136546184739
08123,2018-03-01,1181,-1097,94.85943775100402
08123,2018-04-01,1177,-1097,94.53815261044177
08123,2018-05-01,1179,-1111,94.6987951807229
08123,2018-06-01,1179,-1133,94.6987951807229
08123,2018-07-01,1191,-1159,95.66265060240964
08123,2018-08-01,1204,-1162,96.70682730923694
08123,2018-09-01,1216,-1126,97.6706827309237
08123,2018-10-01,1206,-1152,96.86746987951807
08123,2018-11-01,1201,-1153,96.46586345381526
08123,2018-12-01,1203,-1173,96.62650602409639
08123,2019-01-01,1226,-1138,98.47389558232932
08123,2019-02-01,1237,-1137,99.3574297188755
08123,2019-03-01,1254,-1108,100.72289156626506
08123,2019-04-01,1256,-1098,100.88353413654619
08123,2019-05-01,1257,-1101,100.96385542168676
08123,2019-06-01,1265,-1093,101.60642570281124
08123,2019-07-01,1268,-1114,101.84738955823293
08123,2019-08-01,1277,-1131,102.570281124498
08123,2019-09-01,1269,-1163,101.92771084337349
08123,2019-10-01,1270,-1142,102.00803212851406
08123,2019-11-01,1258,-1144,101.0441767068273
08123,2019-12-01,1249,-1157,100.32128514056224
08123,2020-01-01,1246,-1206,100.08032128514057
08123,2020-02-01,1245,-1229,100
08123,2020-03-01,1248,-1260,100.2409638554217
08123,2020-04-01,1252,-1260,100.56224899598394
08123,2020-05-01,1250,-1264,100.40160642570282
08123,2020-06-01,1254,-1276,100.72289156626506
08123,2020-07-01,1247,-1289,100.16064257028113
08123,2020-08-01,1242,-1312,99.75903614457832
08123,2020-09-01,1231,-1307,98.87550200803213
08123,2020-10-01,1234,-1306,99.11646586345381
08123,2020-11-01,1241,-1275,99.67871485943776
08123,2020-12-01,1235,-1263,99.19678714859438
08123,2021-01-01,1233,-1259,99.03614457831326
08123,2021-02-01,1243,-1247,99.83935742971887
08123,2021-03-01,1255,-1241,100.80321285140563
09001,2018-01-01,1511,-1519,97.546804389929
09001,2018-02-01,1526,-1526,98.51517107811492
09001,2018-03-01,1552,-1500,100.19367333763718
09001,2018-04-01,1565,-1517,101.03292446739832
09001,2018-05-01,1572,-1526,101.48482892188508
09001,2018-06-01,1581,-1545,102.06584893479665
09001,2018-07-01,1583,-1539,102.19496449322143
09001,2018-08-01,1597,-1525,103.09877340219495
09001,2018-09-01,1589,-1513,102.5823111684958
09001,2018-10-01,1579,-1527,101.93673337637186
09001,2018-11-01,1553,-1523,100.25823111684957
09001,2018-12-01,1542,-1508,99.54809554551323
09001,2019-01-01,1538,-1484,99.28986442866365
09001,2019-02-01,1548,-1504,99.9354422207876
09001,2019-03-01,1558,-1546,100.58102001291157
09001,2019-04-01,1579,-1551,101.93673337637186
09001,2019-05-01,1593,-1551,102.84054228534538
09001,2019-06-01,1611,-1551,104.0025823111685
09001,2019-07-01,1623,-1543,104.77727566171724
09001,2019-08-01,1616,-1578,104.32537120723046
09001,2019-09-01,1611,-1567,104.0025823111685
09001,2019-10-01,1596,-1562,103.03421562298256
09001,2019-11-01,1582,-1524,102.13040671400904
09001,2019-12-01,1552,-1532,100.19367333763718
09001,2020-01-01,1538,-1538,99.28986442866365
09001,2020-02-01,1549,-1547,100
09001,2020-03-01,1567,-1549,101.16204002582312
09001,2020-04-01,1579,-1579,101.93673337637186
09001,2020-05-01,1570,-1616,101.3557133634603
09001,2020-06-01,1571,-1651,101.42027114267269
09001,2020-07-01,1571,-1675,101.42027114267269
09001,2020-08-01,1593,-1639,102.84054228534538
09001,2020-09-01,1603,-1619,103.48612007746934
09001,2020-10-01,1611,-1581,104.0025823111685
09001,2020-11-01,1603,-1561,103.48612007746934
09001,2020-12-01,1594,-1510,102.90510006455777
09001,2021-01-01,1593,-1483,102.84054228534538
09001,2021-02-01,1599,-1499,103.22788896061977
09001,2021-03-01,1622,-1512,104.71271788250485
09003,2018-01-01,1154,-1102,95.6089478044739
